episode_index,evaluation_seed,episode_length,episode_return,native_cost_total,gold_stl_cost_total,goal_events,goal_success,minimum_distance,trigger_count,recovery_count,late_recovery_count,deadline_violation_count,terminal_unresolved_count,completed_window_count,trace_robustness,online_oracle_agreement,rtamt_max_robustness_difference,condition,training_seed
29,10029,1000.0,24.845100043952698,30.0,2.0,12.0,True,0.031196951866149902,6.0,4.0,1.0,1.0,1.0,5.0,-0.03802977800369267,True,0.0,gold_stl_cost,4404
30,10030,1000.0,26.277792136248536,27.0,2.0,12.0,True,0.05886572599411011,6.0,4.0,2.0,2.0,0.0,6.0,-0.06773023605346684,True,0.0,gold_stl_cost,4404
31,10031,1000.0,24.981405384854952,47.0,1.0,10.0,True,0.09811502695083618,9.0,8.0,0.0,1.0,0.0,9.0,-0.06869064569473271,True,0.0,gold_stl_cost,4404
32,10032,1000.0,28.890364907620096,104.0,1.0,15.0,True,0.04178434610366821,8.0,7.0,1.0,1.0,0.0,7.0,-0.02676932811737065,True,0.0,gold_stl_cost,4404
33,10033,1000.0,25.323838446067384,59.0,2.0,12.0,True,0.026789367198944092,8.0,6.0,1.0,2.0,0.0,8.0,-0.10838286876678471,True,0.0,gold_stl_cost,4404
34,10034,1000.0,27.31138482975075,18.0,0.0,14.0,True,0.08539080619812012,8.0,8.0,0.0,0.0,0.0,8.0,0.05572093725204463,True,0.0,gold_stl_cost,4404
35,10035,1000.0,24.069815902854316,99.0,5.0,10.0,True,0.016576051712036133,8.0,3.0,4.0,4.0,1.0,7.0,-0.11185865402221684,True,0.0,gold_stl_cost,4404
36,10036,1000.0,27.739532756311746,38.0,1.0,14.0,True,0.022632122039794922,12.0,11.0,0.0,0.0,1.0,11.0,0.026420128345489458,True,0.0,gold_stl_cost,4404
37,10037,1000.0,24.4977981886841,37.0,1.0,12.0,True,0.052125513553619385,7.0,6.0,0.0,0.0,1.0,6.0,0.21395213603973384,True,0.0,gold_stl_cost,4404
38,10038,1000.0,25.272467650764156,41.0,2.0,11.0,True,0.10930877923965454,6.0,4.0,1.0,1.0,1.0,5.0,-0.06610052585601811,True,0.0,gold_stl_cost,4404
39,10039,1000.0,25.001241083857167,54.0,1.0,10.0,True,0.09205323457717896,9.0,8.0,0.0,0.0,1.0,8.0,0.011313748359680131,True,0.0,gold_stl_cost,4404
40,10040,1000.0,25.697480803893995,82.0,3.0,12.0,True,0.0729532241821289,6.0,3.0,3.0,3.0,0.0,5.0,-0.10746912956237797,True,0.0,gold_stl_cost,4404
41,10041,1000.0,25.851143846553896,79.0,2.0,11.0,True,0.01062619686126709,9.0,7.0,2.0,2.0,0.0,9.0,-0.09775184392929082,True,0.0,gold_stl_cost,4404
42,10042,1000.0,26.81813752950984,0.0,0.0,13.0,True,0.25427430868148804,1.0,1.0,0.0,0.0,0.0,1.0,0.1474832415580749,True,0.0,gold_stl_cost,4404
43,10043,1000.0,25.151497897135414,8.0,1.0,13.0,True,0.1617477536201477,5.0,4.0,0.0,0.0,1.0,4.0,0.026919198036193803,True,0.0,gold_stl_cost,4404
44,10044,1000.0,25.121972951186763,42.0,4.0,13.0,True,0.005831480026245117,7.0,3.0,3.0,3.0,1.0,6.0,-0.1068044781684876,True,0.0,gold_stl_cost,4404
45,10045,1000.0,25.090062638860218,70.0,3.0,12.0,True,0.003130674362182617,5.0,2.0,2.0,3.0,0.0,5.0,-0.10222898721694951,True,0.0,gold_stl_cost,4404
46,10046,1000.0,26.50938394370496,74.0,4.0,11.0,True,0.016858577728271484,7.0,3.0,3.0,3.0,1.0,5.0,-0.08401178121566777,True,0.0,gold_stl_cost,4404
47,10047,1000.0,25.375533167324647,88.0,2.0,11.0,True,0.010141074657440186,8.0,6.0,2.0,2.0,0.0,8.0,-0.058168339729309126,True,0.0,gold_stl_cost,4404
48,10048,1000.0,25.181740757685475,66.0,2.0,13.0,True,0.016232013702392578,6.0,4.0,2.0,2.0,0.0,6.0,-0.07789992094039921,True,0.0,gold_stl_cost,4404
49,10049,1000.0,24.295509879844758,65.0,1.0,11.0,True,0.01634502410888672,5.0,4.0,1.0,1.0,0.0,5.0,-0.048018145561218306,True,0.0,gold_stl_cost,4404
50,10050,1000.0,25.75383989530087,78.0,1.0,12.0,True,0.021552979946136475,12.0,11.0,1.0,1.0,0.0,11.0,-0.025192189216613814,True,0.0,gold_stl_cost,4404
51,10051,1000.0,24.39661955439078,64.0,1.0,11.0,True,0.027067065238952637,4.0,3.0,1.0,1.0,0.0,4.0,-0.11785964965820317,True,0.0,gold_stl_cost,4404
52,10052,1000.0,25.714484828500645,30.0,1.0,11.0,True,0.06547272205352783,8.0,7.0,1.0,1.0,0.0,8.0,-0.11010556221008305,True,0.0,gold_stl_cost,4404
53,10053,1000.0,26.061490469503497,52.0,0.0,13.0,True,0.06331372261047363,9.0,9.0,0.0,0.0,0.0,9.0,0.08184171915054317,True,0.0,gold_stl_cost,4404
54,10054,1000.0,24.960168991714454,79.0,3.0,10.0,True,0.09535074234008789,7.0,4.0,2.0,3.0,0.0,7.0,-0.10528652667999272,True,0.0,gold_stl_cost,4404
55,10055,1000.0,24.58780215302704,56.0,1.0,12.0,True,0.008979320526123047,7.0,6.0,1.0,1.0,0.0,6.0,-0.09726707935333256,True,0.0,gold_stl_cost,4404
56,10056,1000.0,24.8530659231983,50.0,1.0,10.0,True,0.04195868968963623,4.0,3.0,1.0,1.0,0.0,4.0,-0.02443652153015141,True,0.0,gold_stl_cost,4404
57,10057,1000.0,25.874461118641193,27.0,2.0,14.0,True,0.02942025661468506,10.0,8.0,1.0,1.0,1.0,9.0,-0.05390309095382695,True,0.0,gold_stl_cost,4404
58,10058,1000.0,25.879091701222933,56.0,2.0,13.0,True,0.01690918207168579,4.0,2.0,2.0,2.0,0.0,4.0,-0.11911116838455205,True,0.0,gold_stl_cost,4404
59,10059,1000.0,24.323357119584898,75.0,3.0,11.0,True,0.034295082092285156,6.0,3.0,3.0,3.0,0.0,6.0,-0.06502066850662236,True,0.0,gold_stl_cost,4404
60,10060,1000.0,27.014918059730007,38.0,0.0,13.0,True,0.08665162324905396,7.0,7.0,0.0,0.0,0.0,7.0,0.010673058032989458,True,0.0,gold_stl_cost,4404
61,10061,1000.0,26.501168705559394,99.0,3.0,12.0,True,0.008521556854248047,8.0,5.0,2.0,2.0,1.0,7.0,-0.07461814880371098,True,0.0,gold_stl_cost,4404
62,10062,1000.0,26.9053792606378,51.0,2.0,14.0,True,0.0037062764167785645,6.0,4.0,1.0,1.0,1.0,5.0,-0.11244033575057988,True,0.0,gold_stl_cost,4404
63,10063,1000.0,25.17376262194375,76.0,3.0,15.0,True,0.010767638683319092,3.0,0.0,2.0,2.0,1.0,2.0,-0.11538325548172002,True,0.0,gold_stl_cost,4404
64,10064,1000.0,24.717038820075686,32.0,1.0,11.0,True,0.06614738702774048,8.0,7.0,1.0,1.0,0.0,7.0,-0.007721352577209517,True,0.0,gold_stl_cost,4404
65,10065,1000.0,19.214870898078516,44.0,1.0,7.0,True,0.10819780826568604,4.0,3.0,1.0,1.0,0.0,4.0,-0.018523323535919234,True,0.0,gold_stl_cost,4404
66,10066,1000.0,18.763305087300978,172.0,5.0,7.0,True,0.006003141403198242,7.0,2.0,4.0,4.0,1.0,6.0,-0.11174600124359135,True,0.0,gold_stl_cost,4404
67,10067,1000.0,25.74329809057599,79.0,4.0,12.0,True,0.02461373805999756,7.0,3.0,3.0,3.0,1.0,6.0,-0.1154392242431641,True,0.0,gold_stl_cost,4404
68,10068,1000.0,26.0273671431828,61.0,1.0,12.0,True,0.02064192295074463,7.0,6.0,1.0,1.0,0.0,7.0,-0.004985320568084761,True,0.0,gold_stl_cost,4404
69,10069,1000.0,26.201704377959686,74.0,0.0,12.0,True,0.09414893388748169,8.0,8.0,0.0,0.0,0.0,8.0,0.012469244003295854,True,0.0,gold_stl_cost,4404
70,10070,1000.0,25.192304070056707,92.0,4.0,11.0,True,0.07327169179916382,7.0,3.0,3.0,4.0,0.0,7.0,-0.10394667387008671,True,0.0,gold_stl_cost,4404
71,10071,1000.0,31.052654850122053,44.0,1.0,17.0,True,0.11266565322875977,5.0,4.0,1.0,1.0,0.0,5.0,-0.045708405971527144,True,0.0,gold_stl_cost,4404
72,10072,1000.0,25.31430493897051,8.0,0.0,12.0,True,0.17072653770446777,3.0,3.0,0.0,0.0,0.0,3.0,0.05520452260971065,True,0.0,gold_stl_cost,4404
73,10073,1000.0,24.454303688267373,34.0,2.0,12.0,True,0.08389860391616821,3.0,1.0,2.0,2.0,0.0,3.0,-0.0567224502563477,True,0.0,gold_stl_cost,4404
74,10074,1000.0,24.800537082694063,97.0,4.0,11.0,True,0.012990832328796387,7.0,3.0,3.0,3.0,1.0,6.0,-0.10141091346740727,True,0.0,gold_stl_cost,4404
75,10075,1000.0,25.054354286803573,93.0,0.0,11.0,True,0.01321953535079956,9.0,9.0,0.0,0.0,0.0,9.0,0.016310167312622026,True,0.0,gold_stl_cost,4404
76,10076,1000.0,25.02060991072358,24.0,2.0,11.0,True,0.015048086643218994,8.0,6.0,2.0,2.0,0.0,7.0,-0.11043457984924321,True,0.0,gold_stl_cost,4404
77,10077,1000.0,27.141956622894213,55.0,3.0,13.0,True,0.020868301391601562,12.0,9.0,2.0,2.0,1.0,11.0,-0.07405291795730595,True,0.0,gold_stl_cost,4404
78,10078,1000.0,25.649090222974337,48.0,1.0,13.0,True,0.024026691913604736,7.0,6.0,1.0,1.0,0.0,7.0,-0.03343265056610112,True,0.0,gold_stl_cost,4404
79,10079,1000.0,25.11211748302958,7.0,0.0,13.0,True,0.17991632223129272,3.0,3.0,0.0,0.0,0.0,3.0,0.12461884021759029,True,0.0,gold_stl_cost,4404
80,10080,1000.0,26.421542913779376,47.0,1.0,12.0,True,0.059969544410705566,6.0,5.0,1.0,1.0,0.0,5.0,-0.07858138084411626,True,0.0,gold_stl_cost,4404
81,10081,1000.0,27.989564205362512,76.0,3.0,14.0,True,0.04940807819366455,6.0,3.0,3.0,3.0,0.0,6.0,-0.09483181238174443,True,0.0,gold_stl_cost,4404
82,10082,1000.0,26.576696517757227,44.0,2.0,14.0,True,0.012042582035064697,6.0,4.0,1.0,1.0,1.0,5.0,-0.05176680088043217,True,0.0,gold_stl_cost,4404
83,10083,1000.0,26.33406296338262,43.0,2.0,13.0,True,0.03646963834762573,10.0,8.0,2.0,2.0,0.0,10.0,-0.06195204257965092,True,0.0,gold_stl_cost,4404
84,10084,1000.0,26.268579973529995,99.0,3.0,12.0,True,0.013029813766479492,10.0,7.0,2.0,2.0,1.0,9.0,-0.022949504852294966,True,0.0,gold_stl_cost,4404
85,10085,1000.0,24.416102175408014,17.0,3.0,11.0,True,0.16259336471557617,8.0,5.0,2.0,2.0,1.0,7.0,-0.06485294103622441,True,0.0,gold_stl_cost,4404
86,10086,1000.0,21.018706443395786,40.0,0.0,10.0,True,0.015491008758544922,5.0,5.0,0.0,0.0,0.0,5.0,0.0560554981231689,True,0.0,gold_stl_cost,4404
87,10087,1000.0,25.24878486270609,18.0,1.0,13.0,True,0.05523473024368286,1.0,0.0,0.0,1.0,0.0,1.0,-0.011100935935974166,True,0.0,gold_stl_cost,4404
88,10088,1000.0,25.74556780650164,120.0,4.0,11.0,True,0.03249478340148926,7.0,3.0,3.0,3.0,1.0,6.0,-0.12353967428207402,True,0.0,gold_stl_cost,4404
89,10089,1000.0,25.37299943580888,93.0,1.0,12.0,True,0.02078479528427124,10.0,9.0,1.0,1.0,0.0,10.0,-0.008341300487518355,True,0.0,gold_stl_cost,4404
90,10090,1000.0,27.134890026503854,56.0,3.0,12.0,True,0.03774136304855347,7.0,4.0,2.0,2.0,1.0,6.0,-0.04506735801696782,True,0.0,gold_stl_cost,4404
91,10091,1000.0,23.92079741248017,23.0,0.0,12.0,True,0.11404430866241455,4.0,4.0,0.0,0.0,0.0,3.0,0.10371048450469966,True,0.0,gold_stl_cost,4404
92,10092,1000.0,25.99488562350598,58.0,3.0,13.0,True,0.10482591390609741,7.0,4.0,2.0,2.0,1.0,6.0,-0.10092579126358037,True,0.0,gold_stl_cost,4404
93,10093,1000.0,28.478015887254514,85.0,2.0,14.0,True,0.05316603183746338,9.0,7.0,1.0,1.0,1.0,8.0,-0.046650934219360396,True,0.0,gold_stl_cost,4404
94,10094,1000.0,27.24357661855902,26.0,1.0,14.0,True,0.07363808155059814,3.0,2.0,1.0,1.0,0.0,3.0,-0.05173246860504155,True,0.0,gold_stl_cost,4404
95,10095,1000.0,24.790080798400595,37.0,1.0,11.0,True,0.029011130332946777,6.0,5.0,0.0,0.0,1.0,5.0,0.04672284126281734,True,0.0,gold_stl_cost,4404
96,10096,1000.0,25.339595560522866,26.0,1.0,12.0,True,0.012026488780975342,5.0,4.0,0.0,0.0,1.0,4.0,0.01649023294448848,True,0.0,gold_stl_cost,4404
97,10097,1000.0,25.67233838004222,0.0,1.0,12.0,True,0.24940001964569092,5.0,4.0,0.0,0.0,1.0,4.0,0.09943468570709224,True,0.0,gold_stl_cost,4404
98,10098,1000.0,26.787145053425775,63.0,2.0,11.0,True,0.1279299259185791,10.0,8.0,1.0,1.0,1.0,8.0,-0.0006338834762573686,True,0.0,gold_stl_cost,4404
99,10099,1000.0,27.733692029352824,84.0,1.0,14.0,True,0.025775671005249023,12.0,11.0,1.0,1.0,0.0,12.0,-0.02811686992645268,True,0.0,gold_stl_cost,4404
0,10000,1000.0,25.621597948585077,43.0,1.0,12.0,True,0.04243558645248413,9.0,8.0,0.0,1.0,0.0,9.0,-0.0405476570129395,True,0.0,gold_stl_cost,5505
1,10001,1000.0,25.84062075386828,40.0,1.0,13.0,True,0.05176734924316406,8.0,7.0,0.0,0.0,1.0,7.0,0.07039297819137569,True,0.0,gold_stl_cost,5505
2,10002,1000.0,26.56388568307375,33.0,1.0,13.0,True,0.04388415813446045,1.0,0.0,1.0,1.0,0.0,1.0,-0.10128306150436406,True,0.0,gold_stl_cost,5505
3,10003,1000.0,14.246631005865424,92.0,3.0,6.0,True,0.06216609477996826,5.0,2.0,2.0,2.0,1.0,4.0,-0.10481535196304326,True,0.0,gold_stl_cost,5505
4,10004,1000.0,26.934225889350273,102.0,2.0,12.0,True,0.004521667957305908,8.0,6.0,1.0,1.0,1.0,7.0,-0.08602164983749394,True,0.0,gold_stl_cost,5505
5,10005,1000.0,28.855319384267204,72.0,1.0,14.0,True,0.007861912250518799,8.0,7.0,1.0,1.0,0.0,8.0,-0.10643594264984135,True,0.0,gold_stl_cost,5505
6,10006,1000.0,24.961979842351866,39.0,1.0,12.0,True,0.031049787998199463,8.0,7.0,0.0,0.0,1.0,7.0,0.13196272850036617,True,0.0,gold_stl_cost,5505
7,10007,1000.0,27.99490568524834,29.0,2.0,15.0,True,0.11443805694580078,6.0,4.0,2.0,2.0,0.0,6.0,-0.07033966779708867,True,0.0,gold_stl_cost,5505
8,10008,1000.0,25.090471375438298,86.0,2.0,12.0,True,0.04113650321960449,10.0,8.0,1.0,1.0,1.0,9.0,-0.011516678333282515,True,0.0,gold_stl_cost,5505
9,10009,1000.0,27.439059100324812,67.0,0.0,13.0,True,0.02271437644958496,5.0,5.0,0.0,0.0,0.0,5.0,0.014877152442932084,True,0.0,gold_stl_cost,5505
10,10010,1000.0,28.126638751279643,83.0,2.0,13.0,True,0.02892225980758667,6.0,4.0,1.0,2.0,0.0,6.0,-0.029835271835327193,True,0.0,gold_stl_cost,5505
11,10011,1000.0,25.314000971702626,32.0,0.0,12.0,True,0.14348548650741577,8.0,8.0,0.0,0.0,0.0,8.0,0.010357272624969438,True,0.0,gold_stl_cost,5505
12,10012,1000.0,24.355029393766017,0.0,0.0,11.0,True,0.2738158106803894,3.0,3.0,0.0,0.0,0.0,3.0,0.03635485172271724,True,0.0,gold_stl_cost,5505
13,10013,1000.0,23.030272145133495,52.0,1.0,10.0,True,0.03644639253616333,8.0,7.0,0.0,0.0,1.0,7.0,0.0201668262481689,True,0.0,gold_stl_cost,5505
14,10014,1000.0,25.782999225673848,71.0,3.0,11.0,True,0.03712749481201172,8.0,5.0,2.0,2.0,1.0,6.0,-0.07991980314254765,True,0.0,gold_stl_cost,5505
15,10015,1000.0,26.458277196732524,18.0,2.0,13.0,True,0.05417829751968384,4.0,2.0,2.0,2.0,0.0,4.0,-0.10878394842147832,True,0.0,gold_stl_cost,5505
16,10016,1000.0,24.36390028008691,59.0,3.0,11.0,True,0.03336596488952637,4.0,1.0,3.0,3.0,0.0,4.0,-0.11323659420013432,True,0.0,gold_stl_cost,5505
17,10017,1000.0,24.871270993095095,63.0,0.0,10.0,True,0.04539996385574341,9.0,9.0,0.0,0.0,0.0,9.0,0.041518461704254106,True,0.0,gold_stl_cost,5505
18,10018,1000.0,24.709238757284766,50.0,2.0,11.0,True,0.05179542303085327,9.0,7.0,1.0,1.0,1.0,8.0,-0.06977121829986577,True,0.0,gold_stl_cost,5505
19,10019,1000.0,27.17967288319778,43.0,0.0,14.0,True,0.06711941957473755,4.0,4.0,0.0,0.0,0.0,3.0,0.025476169586181596,True,0.0,gold_stl_cost,5505
20,10020,1000.0,24.743378305870465,22.0,1.0,13.0,True,0.07112663984298706,5.0,4.0,1.0,1.0,0.0,5.0,-0.022663223743438765,True,0.0,gold_stl_cost,5505
21,10021,1000.0,26.155057256827718,88.0,1.0,11.0,True,0.008916199207305908,10.0,9.0,1.0,1.0,0.0,9.0,-0.03083734512329106,True,0.0,gold_stl_cost,5505
22,10022,1000.0,26.2819376461066,42.0,0.0,12.0,True,0.05472850799560547,8.0,8.0,0.0,0.0,0.0,7.0,0.008081865310668901,True,0.0,gold_stl_cost,5505
23,10023,1000.0,28.793108862615554,40.0,1.0,15.0,True,0.011348962783813477,4.0,3.0,1.0,1.0,0.0,4.0,-0.003185379505157515,True,0.0,gold_stl_cost,5505
24,10024,1000.0,23.129178711587883,31.0,1.0,11.0,True,0.003365814685821533,1.0,0.0,0.0,1.0,0.0,1.0,-0.08634029626846318,True,0.0,gold_stl_cost,5505
25,10025,1000.0,25.380186327740375,53.0,2.0,12.0,True,0.032814860343933105,10.0,8.0,2.0,2.0,0.0,9.0,-0.06161354780197148,True,0.0,gold_stl_cost,5505
26,10026,1000.0,25.193993959052023,42.0,1.0,12.0,True,0.018986821174621582,8.0,7.0,1.0,1.0,0.0,7.0,-0.09112893342971806,True,0.0,gold_stl_cost,5505
27,10027,1000.0,25.00645946950499,90.0,3.0,13.0,True,0.055110812187194824,10.0,7.0,2.0,2.0,1.0,9.0,-0.08136891126632695,True,0.0,gold_stl_cost,5505
28,10028,1000.0,27.26640166528523,46.0,3.0,11.0,True,0.057485103607177734,9.0,6.0,2.0,2.0,1.0,8.0,-0.04863040447235112,True,0.0,gold_stl_cost,5505
29,10029,1000.0,27.721033515585077,13.0,1.0,14.0,True,0.044946134090423584,6.0,5.0,1.0,1.0,0.0,6.0,-0.06897406578063969,True,0.0,gold_stl_cost,5505
30,10030,1000.0,25.440946055052336,24.0,2.0,11.0,True,0.11664694547653198,3.0,1.0,2.0,2.0,0.0,3.0,-0.1174759149551392,True,0.0,gold_stl_cost,5505
31,10031,1000.0,25.649315787490195,49.0,4.0,11.0,True,0.12067615985870361,9.0,5.0,4.0,4.0,0.0,9.0,-0.08685545921325688,True,0.0,gold_stl_cost,5505
32,10032,1000.0,27.491121844082954,19.0,1.0,14.0,True,0.06897085905075073,7.0,6.0,1.0,1.0,0.0,6.0,-0.10227243900299077,True,0.0,gold_stl_cost,5505
33,10033,1000.0,27.713843058348175,58.0,2.0,14.0,True,0.003274083137512207,9.0,7.0,1.0,1.0,1.0,8.0,-0.035762238502502486,True,0.0,gold_stl_cost,5505
34,10034,1000.0,27.102519279017542,0.0,1.0,15.0,True,0.20373094081878662,4.0,3.0,1.0,1.0,0.0,3.0,-0.05774919986724858,True,0.0,gold_stl_cost,5505
35,10035,1000.0,25.949976585858167,26.0,2.0,12.0,True,0.09179198741912842,6.0,4.0,2.0,2.0,0.0,5.0,-0.08979587554931645,True,0.0,gold_stl_cost,5505
36,10036,1000.0,26.2847535248211,42.0,1.0,13.0,True,0.06650608777999878,7.0,6.0,0.0,0.0,1.0,6.0,0.060437154769897417,True,0.0,gold_stl_cost,5505
37,10037,1000.0,25.77893638004025,27.0,1.0,13.0,True,0.06487208604812622,2.0,1.0,1.0,1.0,0.0,2.0,-0.10616718530654912,True,0.0,gold_stl_cost,5505
38,10038,1000.0,27.009965947610908,58.0,2.0,13.0,True,0.05353671312332153,6.0,4.0,1.0,1.0,1.0,5.0,-0.050886678695678755,True,0.0,gold_stl_cost,5505
39,10039,1000.0,26.798083779389344,70.0,3.0,13.0,True,0.0077013373374938965,7.0,4.0,2.0,2.0,1.0,6.0,-0.07205109596252446,True,0.0,gold_stl_cost,5505
40,10040,1000.0,26.409099052038073,23.0,2.0,14.0,True,0.09649229049682617,6.0,4.0,1.0,1.0,1.0,5.0,-0.057314503192901656,True,0.0,gold_stl_cost,5505
41,10041,1000.0,25.918139922701812,98.0,0.0,11.0,True,0.03911876678466797,10.0,10.0,0.0,0.0,0.0,10.0,0.0010655641555785689,True,0.0,gold_stl_cost,5505
42,10042,1000.0,24.330052642744704,16.0,1.0,12.0,True,0.11593687534332275,1.0,0.0,1.0,1.0,0.0,1.0,-0.0006911039352417436,True,0.0,gold_stl_cost,5505
43,10043,1000.0,26.953702736670493,32.0,1.0,13.0,True,0.07532483339309692,3.0,2.0,1.0,1.0,0.0,3.0,-0.03733115196228032,True,0.0,gold_stl_cost,5505
44,10044,1000.0,26.302979811754085,74.0,0.0,12.0,True,0.0615425705909729,7.0,7.0,0.0,0.0,0.0,7.0,0.012070310115814165,True,0.0,gold_stl_cost,5505
45,10045,1000.0,28.890708979834017,54.0,3.0,15.0,True,0.02705293893814087,10.0,7.0,3.0,3.0,0.0,9.0,-0.11981372833251958,True,0.0,gold_stl_cost,5505
46,10046,1000.0,25.825833108116058,72.0,3.0,12.0,True,0.06822001934051514,7.0,4.0,2.0,2.0,1.0,6.0,-0.06279014348983769,True,0.0,gold_stl_cost,5505
47,10047,1000.0,27.006788126484025,73.0,2.0,11.0,True,0.0043430328369140625,8.0,6.0,1.0,1.0,1.0,7.0,-0.004899668693542525,True,0.0,gold_stl_cost,5505
48,10048,1000.0,2.9842907593045394,62.0,1.0,2.0,True,0.16407394409179688,1.0,0.0,0.0,1.0,0.0,1.0,-0.11534945964813237,True,0.0,gold_stl_cost,5505
49,10049,1000.0,24.17649836604687,25.0,1.0,10.0,True,0.0607185959815979,8.0,7.0,1.0,1.0,0.0,7.0,-0.059705245494842574,True,0.0,gold_stl_cost,5505
50,10050,1000.0,25.739731687986023,58.0,2.0,11.0,True,0.015222430229187012,10.0,8.0,1.0,1.0,1.0,9.0,-0.011050510406494185,True,0.0,gold_stl_cost,5505
51,10051,1000.0,25.390743699630548,0.0,0.0,11.0,True,0.37882375717163086,1.0,1.0,0.0,0.0,0.0,1.0,0.1800363183021545,True,0.0,gold_stl_cost,5505
52,10052,1000.0,25.391898988895264,103.0,2.0,11.0,True,0.021786153316497803,8.0,6.0,1.0,1.0,1.0,7.0,-0.10750292539596562,True,0.0,gold_stl_cost,5505
53,10053,1000.0,26.5531133156328,0.0,0.0,12.0,True,0.220592200756073,6.0,6.0,0.0,0.0,0.0,6.0,0.1369416236877441,True,0.0,gold_stl_cost,5505
54,10054,1000.0,26.923935002516373,116.0,3.0,12.0,True,0.019418656826019287,7.0,4.0,2.0,3.0,0.0,7.0,-0.05507503747940068,True,0.0,gold_stl_cost,5505
55,10055,1000.0,27.129365542478354,56.0,1.0,14.0,True,0.04574847221374512,4.0,3.0,1.0,1.0,0.0,4.0,-0.059270191192627,True,0.0,gold_stl_cost,5505
56,10056,1000.0,26.541017685210818,79.0,1.0,12.0,True,0.017578303813934326,6.0,5.0,0.0,0.0,1.0,5.0,0.008650493621826127,True,0.0,gold_stl_cost,5505
57,10057,1000.0,25.816241122653082,75.0,4.0,14.0,True,0.013352572917938232,6.0,2.0,3.0,3.0,1.0,5.0,-0.057115483283996626,True,0.0,gold_stl_cost,5505
58,10058,1000.0,23.657857535010407,41.0,1.0,12.0,True,0.048383116722106934,7.0,6.0,1.0,1.0,0.0,7.0,-0.04090725183486943,True,0.0,gold_stl_cost,5505
59,10059,1000.0,26.708383776101982,65.0,2.0,12.0,True,0.015279114246368408,10.0,8.0,1.0,1.0,1.0,8.0,-0.08334945440292363,True,0.0,gold_stl_cost,5505
60,10060,1000.0,24.930421655189093,53.0,1.0,13.0,True,0.0036013126373291016,8.0,7.0,0.0,0.0,1.0,7.0,0.07830460071563716,True,0.0,gold_stl_cost,5505
61,10061,1000.0,25.986352660047487,38.0,1.0,11.0,True,0.017525553703308105,9.0,8.0,1.0,1.0,0.0,8.0,-0.11608581542968754,True,0.0,gold_stl_cost,5505
62,10062,1000.0,30.54980466980487,55.0,1.0,15.0,True,0.058721065521240234,9.0,8.0,1.0,1.0,0.0,9.0,-0.0985620498657227,True,0.0,gold_stl_cost,5505
63,10063,1000.0,18.400669590985217,19.0,0.0,9.0,True,0.06000262498855591,5.0,5.0,0.0,0.0,0.0,4.0,0.06593389511108394,True,0.0,gold_stl_cost,5505
64,10064,1000.0,23.745297631237918,10.0,0.0,12.0,True,0.18823117017745972,8.0,8.0,0.0,0.0,0.0,8.0,0.05820734500885005,True,0.0,gold_stl_cost,5505
65,10065,1000.0,25.438740146411874,22.0,3.0,13.0,True,0.02060598134994507,4.0,1.0,3.0,3.0,0.0,4.0,-0.07704054117202763,True,0.0,gold_stl_cost,5505
66,10066,1000.0,27.25108655875374,74.0,3.0,11.0,True,0.006978213787078857,7.0,4.0,2.0,2.0,1.0,6.0,-0.04261403083801274,True,0.0,gold_stl_cost,5505
67,10067,1000.0,26.157697144421036,97.0,2.0,11.0,True,0.02146017551422119,8.0,6.0,2.0,2.0,0.0,8.0,-0.10751061439514165,True,0.0,gold_stl_cost,5505
68,10068,1000.0,27.414818785724492,68.0,0.0,14.0,True,0.02640080451965332,8.0,8.0,0.0,0.0,0.0,7.0,0.022235882282257036,True,0.0,gold_stl_cost,5505
69,10069,1000.0,25.831572685261563,77.0,2.0,12.0,True,0.02917402982711792,7.0,5.0,1.0,1.0,1.0,6.0,-0.00048314332962040574,True,0.0,gold_stl_cost,5505
70,10070,1000.0,24.61961516387055,121.0,2.0,11.0,True,0.009696543216705322,8.0,6.0,2.0,2.0,0.0,7.0,-0.10355471372604375,True,0.0,gold_stl_cost,5505
71,10071,1000.0,25.87376516907443,0.0,0.0,13.0,True,0.2441917061805725,7.0,7.0,0.0,0.0,0.0,7.0,0.0037295341491698775,True,0.0,gold_stl_cost,5505
72,10072,1000.0,24.873800036553803,31.0,3.0,11.0,True,0.14504241943359375,5.0,2.0,3.0,3.0,0.0,5.0,-0.11162029504776005,True,0.0,gold_stl_cost,5505
73,10073,1000.0,23.710195636866047,0.0,0.0,11.0,True,0.3350719213485718,4.0,4.0,0.0,0.0,0.0,4.0,0.17390264272689815,True,0.0,gold_stl_cost,5505
74,10074,1000.0,26.484101031413047,71.0,2.0,11.0,True,0.03586077690124512,7.0,5.0,2.0,2.0,0.0,7.0,-0.10098551511764531,True,0.0,gold_stl_cost,5505
75,10075,1000.0,25.10675977923529,95.0,3.0,13.0,True,0.006496131420135498,7.0,4.0,3.0,3.0,0.0,6.0,-0.11681358814239506,True,0.0,gold_stl_cost,5505
76,10076,1000.0,27.703351204469072,126.0,3.0,12.0,True,0.02558112144470215,9.0,6.0,2.0,2.0,1.0,8.0,-0.10222308635711674,True,0.0,gold_stl_cost,5505
77,10077,1000.0,25.48977635275878,122.0,1.0,12.0,True,0.01865905523300171,9.0,8.0,1.0,1.0,0.0,9.0,-0.025762426853179976,True,0.0,gold_stl_cost,5505
